,ticker,eps,dividend,tcl,tse,stable,total_cash,total_current_asset
0,BZLFF,1.3291139240506329,,"[3590600000, 3590600000, 2774900000, 2774900000]","[2404300000, 2404300000, 2203900000, 2203900000]","[1.4934076446366926, 1.4934076446366926, 1.2590861654340033, 1.2590861654340033]","[477700000, 610500000, 944300000, 776900000]","[3037900000, 3051900000, 3791500000, 3704800000]"
1,GRCY,,,"[2377408, 1968328, 1407284, 968093]","[-3544570, -3405135, -3270858, -1814232]","[-0.6707183099783612, -0.5780469790478204, -0.4302491884392413, -0.5336103651572677]","[49995, 526, 473945, 61773]","[49995, 5189, 599365, 66873]"
2,RBOT,-1.9473684210526316,,"[11678000, 6894000, 6390000, 6245000]","[108952000, 129779000, 128231000, 83091000]","[0.10718481533152213, 0.05312107505836846, 0.04983194391371821, 0.0751585610956662]","[16867000, 173507000]","[17125000, 178374000]"
3,VIRI,0.5978260869565217,,"[nan, 1897731, 1877196, 1275623]","[nan, 7142364, 10672662, 14501064]","[nan, 0.2657006839752217, 0.17588826480216463, 0.08796754500221501]","[30026, 309384, 29795366, 14008184]","[42398, 315900, 31472731, 15776687]"
4,BYTSU,,,,,,[1663104],[2235354]
5,KNCRF,,,"[1580400000, 1673100000, 1740700000, 1585800000]","[1316700000, 1263500000, 1343500000, 1351400000]","[1.2002734107997266, 1.3241788682231896, 1.2956457015258653, 1.1734497558087909]","[230500000, 378200000, 591900000, 320700000]","[1636600000, 1867700000, 1975800000, 1842600000]"
6,EVTV,-0.0,,"[1343015, 1053190, 956068, 1550272]","[72388228, 72136479, 73146743, 73741864]","[0.018552947587002683, 0.014599964048702738, 0.01307054778912029, 0.021022956512192315]","[136222, 4846490]","[1939132, 23023389]"
7,DUT.F,1.527743526510481,,"[2066000000, 2755000000, nan, 2496000000]","[2255000000, 2294000000, nan, 2727000000]","[0.9161862527716186, 1.2009590235396688, nan, 0.9152915291529153]","[1685000000, 1832000000, 2597000000, 1811000000]","[3386900000, 3679000000, 4509000000, 4011000000]"
8,SCVL,1.0206422018348624,,"[189242000, 199367000, 153708000, 161837000]","[483632000, 455714000, 452533000, 432546000]","[0.39129338009064746, 0.43748271942490247, 0.33966141695743735, 0.3741498014084051]","[67021000, 61899000, 106532000, 117443000]","[337313000, 329647000, 355305000, 442032000]"
9,DGX,0.8370951913640824,,"[1602000000, 1577000000, 1700000000, 1753000000]","[6235000000, 6411000000, 6377000000, 6444000000]","[0.25693664795509225, 0.24598346591795353, 0.26658303277403167, 0.27203600248292986]","[135000000, 1192000000, 1158000000, 872000000]","[1390000000, 2490000000, 3058000000, 2741000000]"
10,DGII,4.185185185185184,,"[96507000, 94578000, 89977000, 79311000]","[501513000, 486922000, 480504000, 474032000]","[0.19243170167074433, 0.19423644854822744, 0.18725546509498361, 0.16731148951969488]","[92792000, 54129000, 152432000, 34900000]","[192547000, 170058000, 246658000, 166208000]"
11,OGEN,1.267605633802817,,"[1497981, 1460422, 1408762, 1445260]","[11745526, 14130634, 17884339, 23829486]","[0.12753630616457703, 0.10335148444153319, 0.0787707054758915, 0.06065007025329879]","[20208301, 18267994, 17639575, 27265703]","[21933276, 18838065, 17982681, 27707389]"
12,CCZ,,,,,,,
13,AKAN,,,[96281],[153720],[0.6263400988810824],"[13504, 3495390]","[127600, 3980276]"
14,TANNI,,,,,,,
15,TTOO,13.552238805970148,,"[10943000, 13192000, 12673000, 11688000]","[-31669000, -37519000, -25651000, -12903000]","[-0.3455429599924216, -0.35160851835070234, -0.4940548126778683, -0.9058358521274122]","[50805000, 11033000, 16793000, 22245000]","[56608000, 18895000, 53584000, 44394000]"
16,BLDA.F,,,"[434000000, 434000000, 236000000, 236000000]","[6718000000, 6718000000, 6234000000, 6234000000]","[0.06460256028579935, 0.06460256028579935, 0.03785691369906962, 0.03785691369906962]","[242000000, 193000000, 154000000, 73000000]","[386000000, 269000000, 236000000, 134000000]"
17,DSP,0.6754530477759473,,"[70635000, 70723000, 75158000, 83058000]","[58729000, 59096000, 60008000, 60162000]","[1.2027277835481618, 1.1967476648165696, 1.2524663378216239, 1.3805724543731923]","[2655000, 4815000, 9629000, 238480000]","[52878000, 74790000, 103883000, 352186000]"
18,TMDI,6.190476190476191,,"[9900000, 8423000, 7917000, 10892000]","[6955000, 16077000, 26665000, 35293000]","[1.4234363767074047, 0.5239161535112272, 0.2969060566285393, 0.3086164395205848]","[11471243, 814492, 25468805, 32306000]","[20742679, 1749442, 26948184, 43662000]"
19,ERT.F,,,"[2561000000, 2833000000, 3513000000, 3630000000]","[7798000000, 7641000000, 7625000000, 7617000000]","[0.32841754295973324, 0.37076298913754746, 0.46072131147540984, 0.4765655769988184]","[4708000000, 3768000000, 5260000000, 2732000000]","[6381000000, 6517000000, 7213000000, 4151000000]"
20,ID,0.5044510385756676,,"[54594031, 56948565, 65223354, 66241966]","[-21936226, -17015443, -16367427, -13705720]","[-2.488761330230642, -3.346875247385566, -3.984948520008673, -4.8331620666407895]","[13618835, 22202706, 23203230]","[20890353, 35106430, 35989790]"
21,0KXO.L,,,"[3644981000, 3756062000, 4214929000, 4476309000]","[4126951000, 4053897000, 4060050000, 3983217000]","[0.8832140241064166, 0.9265311871515236, 1.0381470671543453, 1.123792401970568]",,
22,WELL,1.86,,"[1452132000, 1269237000, 1240961000, 982087000]","[19169307000, 18556180000, 17895576000, 17636001000]","[0.07575297322954867, 0.0683996921780237, 0.0693445687358708, 0.055686490378402675]","[215376000, 284917000, 1545046000, 269265000]","[1700407000, 1880118000, 3437512000, 2584532000]"
23,UBCP,1.0434782608695652,,"[678214609, 631956000, 635716000, 621017000]","[53146128, 58313000, 63901000, 71701000]","[12.761317419022511, 10.83730900485312, 9.94845151093097, 8.661204167305895]","[25253000, 14985000, 51592000, 82999000]","[nan, nan, nan, nan]"
24,CPARU,,,,,,[2969044],[3861462]
25,G24.F,1.625,,"[117243000, 122900000, 141068000, 132400000]","[1580656000, 1629500000, 1773530000, 1820300000]","[0.07417363423793666, 0.07542190856090826, 0.07954080280570387, 0.0727352634181179]","[58420000, 65574000, 177663000, 120009000]","[168879000, 740382000, 1769432000, 619488000]"
26,BZH,0.814207650273224,,"[242190000, 216355000, 222131000, 173269000]","[939286000, 856127000, 802357000, 755259000]","[0.25784478848827724, 0.2527136744898829, 0.276848086325663, 0.2294166636875562]","[106741000, 327693000, 246715000, 214594000]","[1658372000, 1722335000, 1811359000, 2035189000]"
27,MNG.L,691.0,,"[15199000000, 15199000000, 12181000000, 12181000000]","[3923000000, 3923000000, 5296000000, 5296000000]","[3.87433086923273, 3.87433086923273, 2.3000377643504533, 2.3000377643504533]","[4739000000, 6046000000, 6776000000, 6908000000]","[nan, nan, nan, nan]"
28,MEI,1.3650793650793651,,"[195800000, 188600000, 203700000, 207800000]","[911400000, 913800000, 916400000, 919500000]","[0.21483432082510423, 0.20639089516305537, 0.22228284591881275, 0.22599238716693856]","[83200000, 217300000, 233200000, 172000000]","[453500000, 565600000, 674000000, 629000000]"
29,GTE,0.8863636363636364,,"[222286000, 210709000, 233337000, 227987000]","[396600000, 371666000, 317781000, 302080000]","[0.5604790721129601, 0.566931061759752, 0.7342698273339187, 0.7547239141949152]","[51040000, 8301000, 13687000, 26109000]","[202525000, 290688000, 133902000, 101801000]"
30,WKME,0.3795620437956204,,"[152719000, 155428000, 155474000, 141926000]","[256850000, 263600000, 278348000, 285610000]","[0.5945843877749659, 0.5896358118361154, 0.5585597884662366, 0.4969223766674836]","[74184000, 62328000, 276889000]","[120628000, 152125000, 408480000]"
31,FAS.F,0.95,,"[802600000, 849000000, 745500000, 682200000]","[3161200000, 3178700000, 3142000000, 3042200000]","[0.25389092749588765, 0.2670903199421147, 0.23726925525143222, 0.22424561172835447]","[167200000, 174900000, 245700000, 236200000]","[2316200000, 2457200000, 2499600000, 2856600000]"
32,AUST,2.758620689655172,,"[433704, 402621, 57933, 77048]","[20695627, 19942524, 3005448, 3210661]","[0.0209563112052609, 0.020189069347490818, 0.019275994793455084, 0.023997550660128864]","[2421796, 1387670]","[2425553, 1403819]"
33,IHT,,,"[1756937, 1630546, 1163202, 2009591]","[6544832, 6616759, 6468605, 5702289]","[0.26844646279690604, 0.24642668714396276, 0.17982269747495788, 0.35241830079113845]","[749075, 1200528, 1702755, 1224380]","[5146128, 3249629, 2092533, 1821309]"
34,PCTTW,,,,,,"[100814, 150050, 64491660, 33417000]","[678385, 2870628, 67827206, 345349000]"
35,SAXPF,0.6430260047281323,,"[28388000000, 29252000000, 30516000000, 21492000000]","[9002000000, 9525000000, 12340000000, 12788000000]","[3.153521439680071, 3.0710761154855644, 2.472933549432739, 1.6806380982170785]","[2361000000, 2677000000, 2520000000, 4819000000]","[nan, nan, nan, nan]"
36,GNPX,1.4683544303797467,,"[2457311, 2153838, 2384817, 1585295]","[27488515, 32411285, 37024614, 41276991]","[0.08939409786232541, 0.06645333562060252, 0.06441166408919212, 0.03840626367362873]","[8600918, 2002492, 27319685, 38628876]","[8847066, 2976643, 30715407, 39140224]"
37,PCCTU,,,,,,[818833],[1161197]
38,APCA,,,"[240334, 178931, 192566, 381080]","[-5711128, -5483324, -5235446, -5036579]","[-0.04208170434982371, -0.03263184885664243, -0.03678120259477416, -0.07566246851285366]",[1072135],[1240967]
39,WAFDP,,,"[17347820000, 16208469000, 16609152000, 16086494000]","[1974260000, 1920111000, 1891701000, 1849126000]","[8.786998672920486, 8.441422917737569, 8.780009102918484, 8.699512093821621]","[419158000, 1702977000, 2090809000, 683965000]","[nan, nan, nan, nan]"
40,HXL,1.4296875,,"[283700000, 271200000, 247100000, 247600000]","[1445000000, 1480300000, 1487100000, 1485500000]","[0.19633217993079585, 0.183206106870229, 0.1661623293658799, 0.1666778862335914]","[32700000, 64400000, 103300000, 127700000]","[675800000, 704900000, 535900000, 616300000]"
41,DAOO,,,"[nan, 176175, 97593, 257342]","[nan, -7394007, -6912215, -6570052]","[nan, -0.023826728862983225, -0.014118918465354449, -0.03916894417274019]",[1193008],[1737290]
42,REFR,0.9836065573770492,,"[267724, 290954, 287725, 297936]","[5380008, 2413737, 3155575, 3783923]","[0.049762751282154224, 0.1205408874289121, 0.09117989589852879, 0.0787373316000352]","[2969416, 6591960, 4772705, 269964]","[3711822, 7306857, 5427509, 3949642]"
43,PFXNL,,,"[2171809, 11472210, 13609143, 3434767]","[129080980, 138960140, 148496991, 143693981]","[0.01682516665119834, 0.08255755931161267, 0.0916459175930373, 0.023903346376074025]",,
44,TPZ,-0.007633587786259542,,,,,"[nan, 12623, 0, 0]","[nan, nan, nan, nan]"
45,CNM,0.9462365591397849,,"
2022-01-30    839000000.0
2021-01-31    522000000.0
2020-02-02    430400000.0
2019-02-03            NaN
Name: Total Current Liabilities, dtype: float64","
2022-01-30    1.325000e+09
2021-01-31    8.010000e+08
2020-02-02    6.415000e+08
2019-02-03             NaN
Name: Total Stockholder Equity, dtype: float64","
2022-01-30    0.633208
2021-01-31    0.651685
2020-02-02    0.670928
2019-02-03         NaN
dtype: float64","
2022-01-30      1000000.0
2021-01-31    381000000.0
2020-02-02    180900000.0
2019-02-03            NaN
Name: Cash, dtype: float64","
2022-01-30    1.767000e+09
2021-01-31    1.337000e+09
2020-02-02    1.038100e+09
2019-02-03             NaN
Name: Total Current Assets, dtype: float64"
46,OVV,,,"
2021-12-31    2.748000e+09
2020-12-31    2.423000e+09
2019-12-31    2.432000e+09
2018-12-31    2.016000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    5.074000e+09
2020-12-31    3.837000e+09
2019-12-31    9.930000e+09
2018-12-31    7.447000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.541585
2020-12-31    0.631483
2019-12-31    0.244914
2018-12-31    0.270713
dtype: float64","
2021-12-31    1.950000e+08
2020-12-31    1.000000e+07
2019-12-31    1.900000e+08
2018-12-31    1.058000e+09
Name: Cash, dtype: float64","
2021-12-31    1.587000e+09
2020-12-31    1.247000e+09
2019-12-31    1.869000e+09
2018-12-31    2.676000e+09
Name: Total Current Assets, dtype: float64"
47,STRRP,-3.635147190008921,,"
2021-12-31    27821000.0
2020-12-31    42993000.0
2019-12-31    44476000.0
2018-12-31    13217000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    16754000.0
2020-12-31    18429000.0
2019-12-31    21095000.0
2018-12-31    25800000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    1.660559
2020-12-31    2.332899
2019-12-31    2.108367
2018-12-31    0.512287
dtype: float64","
2021-12-31    4538000.0
2020-12-31    3225000.0
2019-12-31    1747000.0
2018-12-31    1545000.0
Name: Cash, dtype: float64","
2021-12-31    31863000.0
2020-12-31    48936000.0
2019-12-31    29548000.0
2018-12-31    21194000.0
Name: Total Current Assets, dtype: float64"
48,0DPM.L,,,,,,,
49,FNLPF,,,"
2021-12-31    468897000.0
2020-12-31    340711000.0
2019-12-31    180076000.0
2018-12-31    160597000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.618124e+09
2020-12-31    3.479045e+09
2019-12-31    3.144660e+09
2018-12-31    3.049285e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.129597
2020-12-31    0.097932
2019-12-31    0.057264
2018-12-31    0.052667
dtype: float64","
2021-12-31    1.235282e+09
2020-12-31    1.070415e+09
2019-12-31    3.365760e+08
2018-12-31    5.607850e+08
Name: Cash, dtype: float64","
2021-12-31    2.088420e+09
2020-12-31    2.000869e+09
2019-12-31    1.146987e+09
2018-12-31    1.302818e+09
Name: Total Current Assets, dtype: float64"
50,NUS,,,"
2021-12-31    529694000.0
2020-12-31    542856000.0
2019-12-31    356760000.0
2018-12-31    439655000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    912772000.0
2020-12-31    894271000.0
2019-12-31    875289000.0
2018-12-31    781867000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.580314
2020-12-31    0.607037
2019-12-31    0.407591
2018-12-31    0.562314
dtype: float64","
2021-12-31    339593000.0
2020-12-31    402683000.0
2019-12-31    335630000.0
2018-12-31    386911000.0
Name: Cash, dtype: float64","
2021-12-31    872950000.0
2020-12-31    903198000.0
2019-12-31    740166000.0
2018-12-31    799237000.0
Name: Total Current Assets, dtype: float64"
51,LMACW,,,,,,,
52,USS.F,,,"
2021-12-31    1.637000e+09
2020-12-31    1.213000e+09
2019-12-31    1.745000e+09
2018-12-31    1.832000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.068600e+10
2020-12-31    1.056100e+10
2019-12-31    1.215300e+10
2018-12-31    1.212800e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.153191
2020-12-31    0.114857
2019-12-31    0.143586
2018-12-31    0.151055
dtype: float64","
2021-12-31    5.800000e+08
2020-12-31    7.420000e+08
2019-12-31    8.580000e+08
2018-12-31    1.462000e+09
Name: Cash, dtype: float64","
2021-12-31    1.821000e+09
2020-12-31    1.612000e+09
2019-12-31    2.135000e+09
2018-12-31    2.921000e+09
Name: Total Current Assets, dtype: float64"
53,0ITV.L,,,"
2021-12-31    3.378780e+09
2020-12-31    2.947494e+09
2019-12-31    2.856534e+09
2018-12-31    2.620935e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    3.710580e+08
2020-12-31    1.090428e+09
2019-12-31    9.385930e+08
2018-12-31    8.507570e+08
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    9.105800
2020-12-31    2.703062
2019-12-31    3.043421
2018-12-31    3.080709
dtype: float64","
2021-12-31    756493000.0
2020-12-31    712583000.0
2019-12-31    280836000.0
2018-12-31    156368000.0
Name: Cash, dtype: float64","
2021-12-31    2.620080e+09
2020-12-31    2.323058e+09
2019-12-31    2.018741e+09
2018-12-31    1.811739e+09
Name: Total Current Assets, dtype: float64"
54,COHR,1.1790633608815428,,"
2022-06-30    1.266959e+09
2021-06-30    7.295890e+08
2020-06-30    6.728930e+08
2019-06-30    2.705630e+08
Name: Total Current Liabilities, dtype: float64","
2022-06-30    3.171156e+09
2021-06-30    2.960851e+09
2020-06-30    2.076803e+09
2019-06-30    1.133209e+09
Name: Total Stockholder Equity, dtype: float64","
2022-06-30    0.399526
2021-06-30    0.246412
2020-06-30    0.324004
2019-06-30    0.238758
dtype: float64","
2022-06-30    2.582371e+09
2021-06-30    1.591892e+09
2020-06-30    4.930460e+08
2019-06-30    2.048720e+08
Name: Cash, dtype: float64","
2022-06-30    4.305192e+09
2021-06-30    3.027394e+09
2020-06-30    1.788969e+09
2019-06-30    8.129110e+08
Name: Total Current Assets, dtype: float64"
55,TG,,,"
2021-12-31    168548000.0
2020-12-31    140752000.0
2019-12-31    152468000.0
2018-12-31    155253000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    184722000.0
2020-12-31    109055000.0
2019-12-31    376749000.0
2018-12-31    354857000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.912441
2020-12-31    1.290652
2019-12-31    0.404694
2018-12-31    0.437509
dtype: float64","
2021-12-31    30521000.0
2020-12-31    11846000.0
2019-12-31    31422000.0
2018-12-31    34397000.0
Name: Cash, dtype: float64","
2021-12-31    236413000.0
2020-12-31    188435000.0
2019-12-31    233156000.0
2018-12-31    269281000.0
Name: Total Current Assets, dtype: float64"
56,SBGSF,,,"
2021-12-31    1.422200e+10
2020-12-31    1.289500e+10
2019-12-31    1.080800e+10
2018-12-31    1.010400e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.444000e+10
2020-12-31    2.062300e+10
2019-12-31    2.156100e+10
2018-12-31    2.078200e+10
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.581915
2020-12-31    0.625273
2019-12-31    0.501275
2018-12-31    0.486190
dtype: float64","
2021-12-31    2.622000e+09
2020-12-31    6.895000e+09
2019-12-31    3.592000e+09
2018-12-31    2.361000e+09
Name: Cash, dtype: float64","
2021-12-31    1.542400e+10
2020-12-31    1.751600e+10
2019-12-31    1.477500e+10
2018-12-31    1.325600e+10
Name: Total Current Assets, dtype: float64"
57,EVTC,,,"
2021-12-31    152884000.0
2020-12-31    152992000.0
2019-12-31    144314000.0
2018-12-31    136705000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    466212000.0
2020-12-31    337741000.0
2019-12-31    267187000.0
2018-12-31    211459000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.327928
2020-12-31    0.452986
2019-12-31    0.540124
2018-12-31    0.646485
dtype: float64","
2021-12-31    266351000.0
2020-12-31    202649000.0
2019-12-31    111030000.0
2018-12-31     69973000.0
Name: Cash, dtype: float64","
2021-12-31    436350000.0
2020-12-31    359046000.0
2019-12-31    276018000.0
2018-12-31    216193000.0
Name: Total Current Assets, dtype: float64"
58,RBB,-0.730263157894737,,"
2021-12-31    3.404007e+09
2020-12-31    2.651527e+09
2019-12-31    2.266297e+09
2018-12-31    2.485479e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    466611000.0
2020-12-31    428416000.0
2019-12-31    407618000.0
2018-12-31    374549000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    7.295171
2020-12-31    6.189141
2019-12-31    5.559855
2018-12-31    6.635925
dtype: float64","
2021-12-31    694372000.0
2020-12-31    194654000.0
2019-12-31    152263000.0
2018-12-31    123185000.0
Name: Cash, dtype: float64","
2021-12-31    738313000.0
2020-12-31    277814000.0
2019-12-31    317178000.0
2018-12-31    607753000.0
Name: Total Current Assets, dtype: float64"
59,HPK,,,"
2021-12-31    103000000.0
2020-12-31     22435000.0
2019-12-31     30980000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    553063000.0
2020-12-31    474226000.0
2019-12-31    464716000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.186236
2020-12-31    0.047309
2019-12-31    0.066664
dtype: float64","
2021-12-31    34869000.0
2020-12-31    19552000.0
2019-12-31    22711000.0
Name: Cash, dtype: float64","
2021-12-31    86954000.0
2020-12-31    33295000.0
2019-12-31    92026000.0
Name: Total Current Assets, dtype: float64"
60,0A1O.L,,,"
2022-01-31    1.579691e+09
2021-01-31    1.259966e+09
2020-01-31    3.338300e+08
2019-01-31    1.523410e+08
Name: Total Current Liabilities, dtype: float64","
2022-01-31    5.780018e+09
2021-01-31    3.860767e+09
2020-01-31    8.339430e+08
2019-01-31   -7.439000e+06
Name: Total Stockholder Equity, dtype: float64","
2022-01-31     0.273302
2021-01-31     0.326351
2020-01-31     0.400303
2019-01-31   -20.478693
dtype: float64","
2022-01-31    1.062820e+09
2021-01-31    2.240303e+09
2020-01-31    2.831340e+08
2019-01-31    6.362400e+07
Name: Cash, dtype: float64","
2022-01-31    6.183807e+09
2021-01-31    4.792865e+09
2020-01-31    1.095522e+09
2019-01-31    2.767190e+08
Name: Total Current Assets, dtype: float64"
61,AIO.F,,,"
2022-03-31    138457000.0
2021-03-31    128969000.0
2020-03-31    131885000.0
2019-03-31    105998000.0
Name: Total Current Liabilities, dtype: float64","
2022-03-31    1.503326e+09
2021-03-31    1.329675e+09
2020-03-31    1.065466e+09
2019-03-31    9.368900e+08
Name: Total Stockholder Equity, dtype: float64","
2022-03-31    0.092100
2021-03-31    0.096993
2020-03-31    0.123782
2019-03-31    0.113138
dtype: float64","
2022-03-31    132818000.0
2021-03-31    232710000.0
2020-03-31    192341000.0
2019-03-31    121021000.0
Name: Cash, dtype: float64","
2022-03-31    976473000.0
2021-03-31    787965000.0
2020-03-31    635863000.0
2019-03-31    677197000.0
Name: Total Current Assets, dtype: float64"
62,RCFA,,,"
2021-12-31    132074.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -20407961.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.006472
dtype: float64","
2021-12-31    700293.0
Name: Cash, dtype: float64","
2021-12-31    1691862.0
Name: Total Current Assets, dtype: float64"
63,MEGI,,,,,,,
64,UCBI,-0.4900662251655629,,"
2021-12-31    1.844330e+10
2020-12-31    1.541624e+10
2019-12-31    1.104216e+10
2018-12-31    1.083701e+10
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.125823e+09
2020-12-31    1.911108e+09
2019-12-31    1.635692e+09
2018-12-31    1.457554e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    8.675839
2020-12-31    8.066648
2019-12-31    6.750759
2018-12-31    7.435065
dtype: float64","
2021-12-31    2.318510e+09
2020-12-31    1.608619e+09
2019-12-31    5.152060e+08
2018-12-31    3.205650e+08
Name: Cash, dtype: float64","
2021-12-31    2.448141e+09
2020-12-31    1.849037e+09
2019-12-31    6.418330e+08
2018-12-31    4.237230e+08
Name: Total Current Assets, dtype: float64"
65,OAOFY,,,"
2021-12-31    4.221140e+11
2020-12-31    2.915110e+11
2019-12-31    3.580930e+11
2018-12-31    3.468200e+11
Name: Total Current Liabilities, dtype: float64","
2021-12-31    9.383880e+11
2020-12-31    8.276720e+11
2019-12-31    7.455320e+11
2018-12-31    7.712650e+11
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.449829
2020-12-31    0.352206
2019-12-31    0.480319
2018-12-31    0.449677
dtype: float64","
2021-12-31    6.648700e+10
2020-12-31    4.010500e+10
2019-12-31    2.515700e+10
2018-12-31    6.548900e+10
Name: Cash, dtype: float64","
2021-12-31    4.122420e+11
2020-12-31    2.589950e+11
2019-12-31    2.531270e+11
2018-12-31    3.117320e+11
Name: Total Current Assets, dtype: float64"
66,BCYC,1.6285652079251036,,"
2021-12-31    36238000.0
2020-12-31    23129000.0
2019-12-31     8821000.0
2018-12-31     8929000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    346254000.0
2020-12-31     95460000.0
2019-12-31     93198000.0
2018-12-31    -69826000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.104657
2020-12-31    0.242290
2019-12-31    0.094648
2018-12-31   -0.127875
dtype: float64","
2021-12-31    438680000.0
2020-12-31    135990000.0
2019-12-31     92117000.0
2018-12-31     63380000.0
Name: Cash, dtype: float64","
2021-12-31    458555000.0
2020-12-31    155723000.0
2019-12-31    104146000.0
2018-12-31     76769000.0
Name: Total Current Assets, dtype: float64"
67,LKFN,,,"
2021-12-31    5.738621e+09
2020-12-31    5.053264e+09
2019-12-31    4.315423e+09
2018-12-31    4.300024e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    704817000.0
2020-12-31    657095000.0
2019-12-31    598011000.0
2018-12-31    521615000.0
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    8.142001
2020-12-31    7.690310
2019-12-31    7.216294
2018-12-31    8.243674
dtype: float64","
2021-12-31    683240000.0
2020-12-31    249927000.0
2019-12-31     70481000.0
2018-12-31    210522000.0
Name: Cash, dtype: float64","
2021-12-31    708580000.0
2020-12-31    280322000.0
2019-12-31    119715000.0
2018-12-31    235149000.0
Name: Total Current Assets, dtype: float64"
68,UNRIF,1.5617283950617282,,"
2021-12-31    4.592000e+09
2020-12-31    2.791000e+09
2019-12-31    2.390000e+09
2018-12-31    2.254000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    1.052400e+10
2020-12-31    6.543000e+09
2019-12-31    6.747000e+09
2018-12-31    5.209000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.436336
2020-12-31    0.426563
2019-12-31    0.354232
2018-12-31    0.432713
dtype: float64","
2021-12-31    1.984000e+09
2020-12-31    2.229000e+09
2019-12-31    1.781000e+09
2018-12-31    8.440000e+08
Name: Cash, dtype: float64","
2021-12-31    8.436000e+09
2020-12-31    5.877000e+09
2019-12-31    6.268000e+09
2018-12-31    5.066000e+09
Name: Total Current Assets, dtype: float64"
69,MD,,,"
2021-12-31    427366000.0
2020-12-31    444335000.0
2019-12-31    541818000.0
2018-12-31    502762000.0
Name: Total Current Liabilities, dtype: float64","
2021-12-31    8.964870e+08
2020-12-31    7.474850e+08
2019-12-31    1.498996e+09
2018-12-31    3.087884e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.476712
2020-12-31    0.594440
2019-12-31    0.361454
2018-12-31    0.162818
dtype: float64","
2021-12-31    3.873910e+08
2020-12-31    1.123843e+09
2019-12-31    1.078700e+08
2018-12-31    2.549100e+07
Name: Cash, dtype: float64","
2021-12-31    8.405640e+08
2020-12-31    1.549348e+09
2019-12-31    7.315070e+08
2018-12-31    6.599770e+08
Name: Total Current Assets, dtype: float64"
70,REZI,1.3883196721311475,,"
2021-12-31    1.494000e+09
2020-12-31    1.538000e+09
2019-12-31    1.494000e+09
2018-12-31    1.489000e+09
Name: Total Current Liabilities, dtype: float64","
2021-12-31    2.252000e+09
2020-12-31    1.993000e+09
2019-12-31    1.602000e+09
2018-12-31    1.533000e+09
Name: Total Stockholder Equity, dtype: float64","
2021-12-31    0.663410
2020-12-31    0.771701
2019-12-31    0.932584
2018-12-31    0.971298
dtype: float64","
2021-12-31    779000000.0
2020-12-31    517000000.0
2019-12-31    122000000.0
2018-12-31    265000000.0
Name: Cash, dtype: float64","
2021-12-31    2.541000e+09
2020-12-31    2.225000e+09
2019-12-31    1.785000e+09
2018-12-31    1.809000e+09
Name: Total Current Assets, dtype: float64"
71,SCMA,,,"
2021-12-31    204566.0
2020-12-31         NaN
2019-12-31         NaN
Name: Total Current Liabilities, dtype: float64","
2021-12-31   -9605553.0
2020-12-31          NaN
2019-12-31          NaN
Name: Total Stockholder Equity, dtype: float64","
2021-12-31   -0.021297
2020-12-31         NaN
2019-12-31         NaN
dtype: float64","
2021-12-31    552302.0
2020-12-31         NaN
2019-12-31         NaN
Name: Cash, dtype: float64","
2021-12-31    1169081.0
2020-12-31          NaN
2019-12-31          NaN
Name: Total Current Assets, dtype: float64"
72,SZC,22.480620155038757,,,,,,
